0;13.5628941950619;_a4_;{'d0': {'_a4_': 0.4899762030460544, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 4.816684445098421};27.1257883901237;0.0
20210;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20211;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20212;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20213;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20214;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20215;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20216;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20217;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20218;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20219;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20220;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20221;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20222;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20223;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20224;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20225;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20226;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20227;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20228;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20229;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20230;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20231;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20232;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20233;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20234;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20235;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20236;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20237;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20238;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20239;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20240;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20241;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20242;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20243;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20244;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20245;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20246;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20247;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20248;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20249;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20250;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20251;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20252;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20253;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20254;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20255;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20256;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20257;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20258;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20259;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20260;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20261;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20262;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20263;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20264;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20265;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20266;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20267;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20268;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20269;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20270;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20271;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20272;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20273;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20274;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20275;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20276;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20277;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20278;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20279;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20280;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20281;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20282;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20283;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20284;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20285;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20286;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20287;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20288;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20289;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20290;-20.5729601840491;(y * ((y + _a4_) ** -(y)));{'d0': {'_a4_': 0.051172851811662264, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7667037353395215};-83.1386496118609;20.996364621881327
20291;-20.5729601840491;(y * ((y + _a4_) ** -(y)));{'d0': {'_a4_': 0.051172851811662264, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7667037353395215};-83.1386496118609;20.996364621881327
20292;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20293;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20294;-33.5412644303657;(y * _a7_);{'d0': {'_a7_': 1.2938754659806828, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.8557345356663757};-76.5470649937135;4.73226806649096
20295;-29.0091189239894;((y ** _a4_) * _a7_);{'d0': {'_a4_': 0.7926292832464199, '_a7_': 1.132996451420859, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7444713497148592};-80.8098706731608;11.39581641259096
20296;-29.0091189239894;((y ** _a4_) * _a7_);{'d0': {'_a4_': 0.7926292832464199, '_a7_': 1.132996451420859, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7444713497148592};-80.8098706731608;11.39581641259096
20297;-29.0091189239894;((y ** _a4_) * _a7_);{'d0': {'_a4_': 0.7926292832464199, '_a7_': 1.132996451420859, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7444713497148592};-80.8098706731608;11.39581641259096
20298;-29.0091189239894;((y ** _a4_) * _a7_);{'d0': {'_a4_': 0.7926292832464199, '_a7_': 1.132996451420859, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7444713497148592};-80.8098706731608;11.39581641259096
20299;-29.0091189239894;((y ** _a4_) * _a7_);{'d0': {'_a4_': 0.7926292832464199, '_a7_': 1.132996451420859, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7444713497148592};-80.8098706731608;11.39581641259096
