0;19.6574702640870;_a6_;{'d0': {'_a6_': 0.49915563956523623, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 5.901687650940423};39.3149405281739;0.0
19753;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19754;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19755;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19756;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19757;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19758;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19759;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19760;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19761;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19762;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19763;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19764;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19765;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19766;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19767;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19768;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19769;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19770;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19771;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19772;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19773;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19774;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19775;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19776;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19777;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19778;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19779;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19780;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19781;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19782;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19783;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19784;-0.216044622523787;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402408
19785;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19786;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19787;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19788;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19789;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19790;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19791;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19792;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19793;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19794;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19795;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19796;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19797;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19798;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19799;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19800;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19801;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19802;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19803;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19804;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19805;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19806;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19807;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19808;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19809;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19810;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19811;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19812;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19813;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19814;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19815;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19816;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19817;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19818;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19819;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19820;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19821;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19822;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19823;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19824;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19825;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19826;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19827;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19828;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19829;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19830;-1.63437027960493;(y ** _a7_);{'d0': {'_a7_': 0.6459179584947873, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.324237564973524};-16.5958372514099;6.663548346099988
19831;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19832;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19833;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19834;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19835;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19836;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19837;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19838;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19839;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19840;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19841;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
19842;-1.63437028157170;(x ** _a0_);{'d0': {'_a0_': 0.6459149456124544, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.3242375648211495};-16.5958372553434;6.663548346099973
