0;-24.4729364497409;x;{'d0': {'_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 1.4513060446144521};-48.9458728994819;0.0
23139;-32.1070648416047;tanh((y * _a0_));{'d0': {'_a0_': 1.5487982832891591, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6743074693342108};-90.8435057924335;13.314688054612057
23140;-32.1070648416047;tanh((y * _a0_));{'d0': {'_a0_': 1.5487982832891591, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6743074693342108};-90.8435057924335;13.314688054612057
23141;-32.1070648416047;tanh((y * _a0_));{'d0': {'_a0_': 1.5487982832891591, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6743074693342108};-90.8435057924335;13.314688054612057
23142;-32.1070648416047;tanh((y * _a0_));{'d0': {'_a0_': 1.5487982832891591, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6743074693342108};-90.8435057924335;13.314688054612057
23143;-32.1070648416047;tanh((y * _a0_));{'d0': {'_a0_': 1.5487982832891591, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6743074693342108};-90.8435057924335;13.314688054612057
23144;-32.1070648416047;tanh((y * _a0_));{'d0': {'_a0_': 1.5487982832891591, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6743074693342108};-90.8435057924335;13.314688054612057
23145;-32.1070648416047;tanh((y * _a0_));{'d0': {'_a0_': 1.5487982832891591, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6743074693342108};-90.8435057924335;13.314688054612057
23146;-32.1070648416047;tanh((y * _a0_));{'d0': {'_a0_': 1.5487982832891591, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6743074693342108};-90.8435057924335;13.314688054612057
23147;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23148;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23149;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23150;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23151;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23152;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23153;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23154;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23155;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23156;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23157;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23158;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23159;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23160;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23161;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23162;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23163;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23164;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23165;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23166;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23167;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23168;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23169;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23170;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23171;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23172;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23173;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23174;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23175;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23176;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23177;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23178;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23179;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23180;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23181;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23182;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23183;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23184;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23185;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23186;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23187;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23188;-35.1007855961393;(x / pow2(_a1_));{'d0': {'_a1_': 0.8898460593153689, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23189;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23190;-35.1007855961393;(y / pow2(_a1_));{'d0': {'_a1_': 0.8898460593281365, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6930560629825174};-89.1980236703035;9.498226239012372
23191;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23192;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23193;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23194;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23195;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23196;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23197;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23198;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23199;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23200;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23201;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23202;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23203;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23204;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23205;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23206;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23207;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23208;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23209;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23210;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23211;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23212;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23213;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23214;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23215;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23216;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23217;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23218;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23219;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
23220;-19.0706232347028;((x ** ((x * -(_a1_)) / _a5_)) * y);{'d0': {'_a1_': 3.686486566943754e+25, '_a5_': 4.743802529878928e+25, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.6440622711689403};-89.5026078535394;25.680680692066755
